1032,3,2,3,4,9,9,8,6,7,10,9,8,7,8,8,9,9,8,8,8,8,9,9,10,10,9,8,8,8,3,2,1,2,7,8,9,10,8,9,3,3,2,2,2,8,9,8,8,10,4,4,3,3,3,3,11,12,5,4,4,4,4,4,4,4,10,10,5,5,5,5,5,5,5,5,9,9,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,10,9,11,11,10,9,10,10,15,14,16,14,13,12,12,13,14,13,12,12,12,13,10,9,9,10,11,11,9,14,14,15,13,13,14,12,12,12,,13,13,11,11,12,11,11,11,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1033,3,2,3,4,9,9,8,6,7,10,9,8,7,8,8,9,9,8,8,8,8,9,9,10,10,9,8,8,8,3,3,2,1,7,8,9,10,8,9,4,4,3,2,2,8,9,8,8,10,5,5,4,3,3,3,11,12,6,5,4,4,4,4,4,4,10,10,6,5,5,5,5,5,5,5,9,9,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,10,9,11,11,10,9,10,10,15,14,16,14,13,12,12,13,14,13,12,12,12,13,10,9,9,10,11,11,9,14,14,15,13,13,14,12,12,12,,13,13,11,11,12,11,11,11,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1034,9,8,9,10,7,3,3,5,3,5,5,5,5,6,6,4,4,3,3,8,8,9,9,10,10,9,8,7,7,7,7,7,7,1,2,4,5,3,4,6,6,6,6,7,2,5,6,7,5,5,5,5,5,6,6,11,12,4,4,4,4,5,5,5,6,4,4,4,3,3,4,4,4,5,6,4,4,4,3,2,3,3,3,4,6,6,7,4,4,2,2,2,6,6,6,7,7,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,13,12,11,11,12,9,8,8,9,10,10,9,14,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1035,10,9,10,11,8,2,3,6,4,6,6,6,6,7,7,5,5,4,4,9,9,10,10,11,11,10,9,8,8,8,8,8,8,2,1,5,5,4,4,7,7,7,7,8,2,5,6,7,4,6,6,6,6,7,7,12,13,5,5,5,5,6,6,6,7,3,3,5,4,4,5,5,5,6,7,4,4,5,4,3,4,4,4,5,7,7,8,5,5,3,3,3,7,7,7,8,8,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,13,12,11,11,12,10,9,9,9,10,11,10,14,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,14,13,13,13,25,26,25,24,24,24,25,23,23,21,20,20,21,22,22,19,19,20,18,19,20,19,18,18,19,20,21,22,17,16,16,18,18,17,17,16,18,15,14,14,14,15,13,13,15,12,12,11,12,12,13,13,12,12,11,12,12,11,11,11,12,10,13
1036,11,10,11,12,6,4,6,8,4,2,3,3,4,4,5,2,3,2,3,11,11,12,12,13,13,12,11,10,10,9,9,9,9,4,5,1,2,2,2,8,8,8,8,9,5,8,9,10,2,7,7,7,7,8,9,14,15,6,6,6,6,7,7,8,9,4,3,6,5,5,6,6,7,8,9,7,7,5,5,4,5,5,6,7,9,9,10,4,4,3,4,5,9,9,9,10,10,12,11,13,13,12,11,12,12,17,16,18,16,15,14,14,15,16,16,15,14,14,15,12,11,11,12,13,13,12,17,16,17,15,15,16,14,14,14,,15,15,13,13,14,13,13,13,16,15,15,16,27,28,27,26,26,26,27,25,25,23,22,22,23,24,24,21,21,22,20,21,22,21,20,20,21,22,23,24,19,18,18,20,20,19,19,18,20,17,16,16,16,17,15,15,17,14,14,13,14,14,15,15,14,14,13,14,14,13,13,13,14,12,15
1037,12,11,12,13,6,4,7,9,5,2,3,3,4,4,5,2,3,3,4,12,12,13,13,14,14,13,12,11,11,10,10,10,10,5,5,2,1,3,2,9,9,9,9,10,6,9,10,11,2,8,8,8,8,9,10,15,16,7,7,7,7,8,8,9,10,4,3,6,6,6,7,7,8,9,10,8,8,5,5,5,6,6,7,8,10,10,11,4,4,4,5,6,10,10,10,11,11,13,12,14,14,13,12,13,13,18,17,19,17,16,15,15,16,17,17,16,15,15,16,13,12,12,13,14,14,13,18,17,18,16,16,17,15,15,15,,16,16,14,14,15,14,14,14,17,16,16,17,28,29,28,27,27,27,28,26,26,24,23,23,24,25,25,22,22,23,21,22,23,22,21,21,22,23,24,25,20,19,19,21,21,20,20,19,21,18,17,17,17,18,16,16,18,15,15,14,15,15,16,16,15,15,14,15,15,14,14,14,15,13,16
1038,10,9,10,11,7,4,5,7,3,3,4,4,5,5,6,3,3,2,2,10,10,11,11,12,12,11,10,9,9,8,8,8,8,3,4,2,3,1,2,7,7,7,7,8,4,7,8,9,3,6,6,6,6,7,8,13,14,5,5,5,5,6,6,7,8,4,3,5,4,4,5,5,6,7,8,6,6,4,4,3,4,4,5,6,8,8,9,4,3,2,3,4,8,8,8,9,9,11,10,12,12,11,10,11,11,16,15,17,15,14,13,13,14,15,15,14,13,13,14,11,10,10,11,12,12,11,16,15,16,14,14,15,13,13,13,,14,14,12,12,13,12,12,12,15,14,14,15,26,27,26,25,25,25,26,24,24,22,21,21,22,23,23,20,20,21,19,20,21,20,19,19,20,21,22,23,18,17,17,19,19,18,18,17,19,16,15,15,15,16,14,14,16,13,13,12,13,13,14,14,13,13,12,13,13,12,12,12,13,11,14
1039,11,10,11,12,7,3,6,8,4,3,4,4,5,5,6,3,3,2,3,11,11,12,12,13,13,12,11,10,10,9,9,9,9,4,4,2,2,2,1,8,8,8,8,9,5,8,9,10,2,7,7,7,7,8,9,14,15,6,6,6,6,7,7,8,9,3,2,6,5,5,6,6,7,8,9,7,7,5,5,4,5,5,6,7,9,9,10,5,4,3,4,5,9,9,9,10,10,12,11,13,13,12,11,12,12,17,16,18,16,15,14,14,15,16,16,15,14,14,15,12,11,11,12,13,13,12,17,16,17,15,15,16,14,14,14,,15,15,13,13,14,13,13,13,16,15,15,16,27,28,27,26,26,26,27,25,25,23,22,22,23,24,24,21,21,22,20,21,22,21,20,20,21,22,23,24,19,18,18,20,20,19,19,18,20,17,16,16,16,17,15,15,17,14,14,13,14,14,15,15,14,14,13,14,14,13,13,13,14,12,15
1040,4,3,4,5,8,8,7,6,6,9,8,7,6,7,7,8,8,7,7,8,8,9,9,10,10,9,8,8,8,2,2,3,4,6,7,8,9,7,8,1,2,3,3,4,7,9,8,8,9,2,2,3,3,4,4,11,12,3,3,3,4,4,4,5,5,9,9,4,4,4,4,5,5,5,6,8,8,5,5,5,5,5,5,6,6,6,7,6,6,6,6,6,7,7,7,7,7,10,9,11,11,10,9,10,10,15,14,16,14,13,12,12,13,14,13,12,12,12,13,10,9,9,10,11,11,9,14,14,15,13,13,14,12,12,12,,13,13,11,11,12,11,11,11,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1041,4,3,4,5,8,8,7,5,6,9,8,7,6,7,7,8,8,7,7,7,7,8,8,9,9,8,7,7,7,2,2,3,4,6,7,8,9,7,8,2,1,2,3,4,7,8,7,7,9,2,2,2,2,3,4,10,11,3,3,3,3,3,3,4,4,9,9,4,4,4,4,4,4,4,5,8,8,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,12,11,11,11,12,9,8,8,9,10,10,8,13,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1042,4,3,4,5,8,8,7,5,6,9,8,7,6,7,7,8,8,7,7,7,7,8,8,9,9,8,7,7,7,3,2,2,3,6,7,8,9,7,8,3,2,1,2,3,7,8,7,7,9,3,3,2,2,2,3,10,11,4,3,3,3,3,3,3,3,9,9,4,4,4,4,4,4,4,4,8,8,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,12,11,11,11,12,9,8,8,9,10,10,8,13,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1043,4,3,4,5,8,8,7,5,6,9,8,7,6,7,7,8,8,7,7,7,7,8,8,9,9,8,7,7,7,3,2,2,2,6,7,8,9,7,8,3,3,2,1,2,7,8,7,7,9,4,4,3,2,2,2,10,11,5,4,3,3,3,3,3,3,9,9,5,4,4,4,4,4,4,4,8,8,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,12,11,11,11,12,9,8,8,9,10,10,8,13,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1044,4,3,4,5,9,9,7,5,7,10,9,8,7,8,8,9,9,8,8,7,7,8,8,9,9,8,7,7,7,4,3,2,2,7,8,9,10,8,9,4,4,3,2,1,7,8,7,7,10,5,5,4,3,2,2,10,11,6,5,4,4,3,3,3,3,10,10,6,5,5,4,4,4,4,4,8,8,6,6,6,5,5,5,5,5,5,5,7,7,7,6,6,6,6,6,6,6,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,12,11,11,11,12,9,8,8,9,10,10,8,13,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1045,10,9,10,11,8,3,2,5,4,6,6,6,6,7,7,5,5,4,4,8,8,9,9,10,10,9,8,7,7,8,8,8,8,2,2,5,6,4,5,7,7,7,7,7,1,4,5,6,5,6,6,6,6,6,6,11,12,5,5,5,5,5,5,5,6,4,4,5,4,4,4,4,4,5,6,3,3,5,4,3,3,3,3,4,6,6,7,5,5,3,2,2,6,6,6,7,7,8,7,9,9,8,7,8,8,13,12,14,12,11,10,10,11,12,12,11,10,10,11,9,8,8,8,9,10,9,13,12,13,11,11,12,10,10,10,,11,11,9,9,10,9,9,9,13,12,12,12,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1046,11,10,11,12,10,6,3,4,7,9,9,9,8,9,9,8,8,7,7,7,6,7,8,9,8,7,6,5,4,9,9,9,9,5,5,8,9,7,8,9,8,8,8,8,4,1,2,3,8,8,8,8,7,7,7,10,10,7,7,7,7,6,6,6,6,7,7,7,6,6,6,6,5,5,6,4,2,7,7,6,5,5,5,5,5,6,7,8,8,6,5,4,3,4,5,6,7,5,4,6,6,5,4,5,5,10,9,11,9,8,7,7,8,9,9,8,7,7,8,6,6,5,5,6,7,7,10,9,10,8,8,9,7,7,7,,8,8,6,6,7,6,6,6,10,9,9,9,22,23,22,21,21,21,22,20,20,18,17,17,18,19,19,16,16,17,15,16,17,16,15,15,16,17,18,19,14,13,13,15,15,14,14,13,15,12,11,11,11,12,10,10,12,8,8,7,8,9,9,9,8,8,7,9,9,8,8,8,9,7,10
1047,10,9,10,11,11,7,4,3,8,10,10,10,9,10,10,9,9,8,8,6,5,6,7,8,7,6,5,4,3,8,8,8,8,6,6,9,10,8,9,8,7,7,7,7,5,2,1,2,9,8,8,7,6,6,6,9,9,8,8,7,6,5,5,5,5,8,8,8,7,7,6,5,4,4,5,5,3,8,8,7,6,6,5,4,4,5,6,9,9,7,6,5,2,3,4,5,6,4,3,5,5,4,3,4,4,9,8,10,8,7,6,6,7,8,8,7,6,6,7,5,5,4,4,5,6,6,9,8,9,7,7,8,6,6,6,,7,7,5,5,6,5,5,5,9,8,8,8,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,13,12,12,14,14,13,13,12,14,11,10,10,10,11,9,9,11,7,7,6,7,8,8,8,7,7,6,8,8,7,7,7,8,6,9
1048,10,9,10,11,12,8,5,3,9,11,11,11,10,11,11,10,10,9,9,5,4,5,6,7,6,5,4,3,2,8,8,8,8,7,7,10,11,9,10,8,7,7,7,7,6,3,2,1,10,8,8,7,6,6,6,8,8,9,8,7,6,5,5,5,5,9,9,9,8,7,6,5,4,4,5,6,4,9,9,8,7,6,5,4,4,4,5,10,10,8,7,6,2,2,3,4,5,3,2,4,4,3,2,3,3,8,7,9,7,6,5,5,6,7,7,6,5,5,6,4,4,3,3,4,5,5,8,7,8,6,6,7,5,5,5,,6,6,4,4,5,4,4,4,8,7,7,7,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,12,11,11,13,13,12,12,11,13,10,9,9,9,10,8,8,10,6,6,5,6,7,7,7,6,6,5,7,7,6,6,6,7,5,8
1049,12,11,12,13,7,3,6,9,5,3,4,4,5,5,6,3,4,3,4,12,12,13,13,14,14,13,12,11,11,10,10,10,10,5,4,2,2,3,2,9,9,9,9,10,5,8,9,10,1,8,8,8,8,9,10,15,16,7,7,7,7,8,8,9,10,3,2,7,6,6,7,7,8,9,10,7,7,6,6,5,6,6,7,8,10,10,11,5,5,4,5,6,10,10,10,11,11,12,11,13,13,12,11,12,12,17,16,18,16,15,14,14,15,16,16,15,14,14,15,13,12,12,12,13,14,13,17,16,17,15,15,16,14,14,14,,15,15,13,13,14,13,13,13,17,16,16,16,28,29,28,27,27,27,28,26,26,24,23,23,24,25,25,22,22,23,21,22,23,22,21,21,22,23,24,25,20,19,19,21,21,20,20,19,21,18,17,17,17,18,16,16,18,15,15,14,15,15,16,16,15,15,14,15,15,14,14,14,15,13,16
1050,5,4,5,6,7,7,6,6,5,8,7,6,5,6,6,7,7,6,6,8,8,9,9,10,10,9,8,8,8,3,3,4,5,5,6,7,8,6,7,2,2,3,4,5,6,8,8,8,8,1,2,3,3,4,5,11,12,2,2,3,4,4,4,5,5,8,8,3,3,3,4,5,5,5,6,7,7,4,4,4,4,4,5,6,6,6,7,5,5,5,5,5,7,7,7,7,7,10,9,11,11,10,9,10,10,15,14,16,14,13,12,12,13,14,13,12,12,12,13,10,9,9,10,11,11,9,14,14,15,13,13,14,12,12,12,,13,13,11,11,12,11,11,11,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1051,5,4,5,6,7,7,6,6,5,8,7,6,5,6,6,7,7,6,6,8,8,9,9,10,10,9,8,8,8,3,3,4,5,5,6,7,8,6,7,2,2,3,4,5,6,8,8,8,8,2,1,2,3,4,5,11,12,2,2,2,3,4,4,5,5,8,8,3,3,3,3,4,5,5,6,7,7,4,4,4,4,4,4,5,6,6,7,5,5,5,5,5,7,7,7,7,7,10,9,11,11,10,9,10,10,15,14,16,14,13,12,12,13,14,13,12,12,12,13,10,9,9,10,11,11,9,14,14,15,13,13,14,12,12,12,,13,13,11,11,12,11,11,11,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1052,5,4,5,6,7,7,6,5,5,8,7,6,5,6,6,7,7,6,6,7,7,8,8,9,9,8,7,7,7,3,3,3,4,5,6,7,8,6,7,3,2,2,3,4,6,8,7,7,8,3,2,1,2,3,4,10,11,3,2,2,2,3,3,4,4,8,8,3,3,3,3,3,4,4,5,7,7,4,4,4,4,4,4,4,5,5,6,5,5,5,5,5,6,6,6,6,6,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,12,11,11,11,12,9,8,8,9,10,10,8,13,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1053,5,4,5,6,7,7,6,4,5,8,7,6,5,6,6,7,7,6,6,6,6,7,7,8,8,7,6,6,6,3,3,3,3,5,6,7,8,6,7,3,2,2,2,3,6,7,6,6,8,3,3,2,1,2,3,9,10,4,3,2,2,2,2,3,3,8,8,4,3,3,3,3,3,3,4,7,7,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,8,7,9,9,8,7,8,8,13,12,14,12,11,10,10,11,12,11,10,10,10,11,8,7,7,8,9,9,7,12,12,13,11,11,12,10,10,10,,11,11,9,9,10,9,9,9,11,10,10,11,22,23,22,21,21,21,22,20,20,18,17,17,18,19,19,16,16,17,15,16,17,16,15,15,16,17,18,19,14,13,13,15,15,14,14,13,15,12,11,11,11,12,10,10,12,9,9,8,9,9,10,10,9,9,8,9,9,8,8,8,9,7,10
1054,5,4,5,6,8,8,6,4,6,9,8,7,6,7,7,8,8,7,7,6,6,7,7,8,8,7,6,6,6,4,3,3,3,6,7,8,9,7,8,4,3,2,2,2,6,7,6,6,9,4,4,3,2,1,2,9,10,5,4,3,3,2,2,2,2,9,9,5,4,4,3,3,3,3,3,7,7,5,5,5,4,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,8,7,9,9,8,7,8,8,13,12,14,12,11,10,10,11,12,11,10,10,10,11,8,7,7,8,9,9,7,12,12,13,11,11,12,10,10,10,,11,11,9,9,10,9,9,9,11,10,10,11,22,23,22,21,21,21,22,20,20,18,17,17,18,19,19,16,16,17,15,16,17,16,15,15,16,17,18,19,14,13,13,15,15,14,14,13,15,12,11,11,11,12,10,10,12,9,9,8,9,9,10,10,9,9,8,9,9,8,8,8,9,7,10
1055,5,4,5,6,9,8,6,4,7,10,9,8,7,8,8,9,9,8,8,6,6,7,7,8,8,7,6,6,6,4,3,3,3,6,7,9,10,8,9,4,4,3,2,2,6,7,6,6,10,5,5,4,3,2,1,9,10,6,5,4,4,3,3,2,2,9,9,6,5,5,4,4,3,3,3,7,7,6,6,6,5,5,4,4,4,4,4,7,7,7,6,5,5,5,5,5,5,8,7,9,9,8,7,8,8,13,12,14,12,11,10,10,11,12,11,10,10,10,11,8,7,7,8,9,9,7,12,12,13,11,11,12,10,10,10,,11,11,9,9,10,9,9,9,11,10,10,11,22,23,22,21,21,21,22,20,20,18,17,17,18,19,19,16,16,17,15,16,17,16,15,15,16,17,18,19,14,13,13,15,15,14,14,13,15,12,11,11,11,12,10,10,12,9,9,8,9,9,10,10,9,9,8,9,9,8,8,8,9,7,10
1056,13,12,13,14,15,13,11,7,13,15,15,14,13,14,14,14,14,13,13,4,5,4,3,2,3,4,5,6,7,11,11,11,11,11,12,14,15,13,14,11,10,10,10,10,11,10,9,8,15,11,11,10,9,9,9,1,2,12,11,10,10,9,8,8,8,14,14,12,11,11,10,9,8,7,7,12,11,12,12,12,11,10,9,8,6,6,6,13,13,12,11,10,8,7,6,5,5,10,9,11,10,9,8,9,8,12,12,13,11,8,8,9,9,9,8,7,10,10,10,6,6,7,7,7,7,5,9,13,14,12,12,13,11,10,11,,11,11,9,10,7,8,8,9,8,7,7,8,18,19,18,17,17,17,18,16,16,14,13,13,14,15,15,12,12,13,11,12,13,12,11,11,12,13,14,15,10,9,9,11,11,10,10,9,11,8,7,7,7,8,6,6,8,6,6,5,5,5,6,7,6,6,6,3,2,3,4,4,5,4,2
1057,14,13,14,15,16,14,12,8,14,16,16,15,14,15,15,15,15,14,14,5,5,4,4,3,3,4,5,6,7,12,12,12,12,12,13,15,16,14,15,12,11,11,11,11,12,10,9,8,16,12,12,11,10,10,10,2,1,13,12,11,11,10,9,9,9,15,15,13,12,12,11,10,9,8,8,13,11,13,13,13,12,11,10,9,7,7,7,14,14,13,12,11,8,7,7,6,6,10,9,11,10,9,8,9,8,12,12,13,11,8,8,9,9,9,8,7,10,10,10,6,6,7,7,7,7,5,9,13,14,12,12,13,11,10,11,,11,11,9,10,7,8,8,9,8,7,7,8,18,19,18,17,17,17,18,16,16,14,13,13,14,15,15,12,12,13,11,12,13,12,11,11,12,13,14,15,10,9,9,11,11,10,10,9,11,8,7,7,7,8,6,6,8,6,6,5,5,5,6,7,6,6,6,3,2,3,4,4,5,4,2
1060,6,5,6,7,6,6,5,7,4,7,6,5,4,5,5,6,6,5,5,9,9,10,10,11,11,10,9,9,9,4,4,5,6,4,5,6,7,5,6,3,3,4,5,6,5,7,8,9,7,2,2,3,4,5,6,12,13,1,2,3,4,5,5,6,6,7,7,2,2,3,4,5,6,6,7,6,6,3,3,3,3,4,5,6,7,7,8,4,4,4,4,4,8,8,8,8,8,11,10,12,12,11,10,11,11,16,15,17,15,14,13,13,14,15,14,13,13,13,14,11,10,10,11,12,12,10,15,15,16,14,14,15,13,13,13,,14,14,12,12,13,12,12,12,14,13,13,14,25,26,25,24,24,24,25,23,23,21,20,20,21,22,22,19,19,20,18,19,20,19,18,18,19,20,21,22,17,16,16,18,18,17,17,16,18,15,14,14,14,15,13,13,15,12,12,11,12,12,13,13,12,12,11,12,12,11,11,11,12,10,13
1061,6,5,6,7,6,6,5,6,4,7,6,5,4,5,5,6,6,5,5,8,8,9,9,10,10,9,8,8,8,4,4,4,5,4,5,6,7,5,6,3,3,3,4,5,5,7,8,8,7,2,2,2,3,4,5,11,12,2,1,2,3,4,4,5,5,7,7,2,2,2,3,4,5,5,6,6,6,3,3,3,3,3,4,5,6,6,7,4,4,4,4,4,7,7,7,7,7,10,9,11,11,10,9,10,10,15,14,16,14,13,12,12,13,14,13,12,12,12,13,10,9,9,10,11,11,9,14,14,15,13,13,14,12,12,12,,13,13,11,11,12,11,11,11,13,12,12,13,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,16,15,15,17,17,16,16,15,17,14,13,13,13,14,12,12,14,11,11,10,11,11,12,12,11,11,10,11,11,10,10,10,11,9,12
1062,6,5,6,7,6,6,5,5,4,7,6,5,4,5,5,6,6,5,5,7,7,8,8,9,9,8,7,7,7,4,4,4,4,4,5,6,7,5,6,3,3,3,3,4,5,7,7,7,7,3,2,2,2,3,4,10,11,3,2,1,2,3,3,4,4,7,7,3,2,2,2,3,4,4,5,6,6,3,3,3,3,3,3,4,5,5,6,4,4,4,4,4,6,6,6,6,6,9,8,10,10,9,8,9,9,14,13,15,13,12,11,11,12,13,12,11,11,11,12,9,8,8,9,10,10,8,13,13,14,12,12,13,11,11,11,,12,12,10,10,11,10,10,10,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1063,6,5,6,7,7,6,5,4,4,7,7,6,5,6,6,6,6,5,5,7,7,8,8,9,9,8,7,6,6,4,4,4,4,4,5,6,7,5,6,4,3,3,3,4,5,7,6,6,7,4,3,2,2,3,4,10,11,4,3,2,1,2,3,4,4,7,7,4,3,2,2,2,3,4,5,6,6,4,4,3,3,3,3,3,5,5,6,5,5,4,4,4,5,5,5,6,6,8,7,9,9,8,7,8,8,13,12,14,12,11,10,10,11,12,12,11,10,10,11,8,7,7,8,9,9,8,13,12,13,11,11,12,10,10,10,,11,11,9,9,10,9,9,9,12,11,11,12,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,15,14,14,16,16,15,15,14,16,13,12,12,12,13,11,11,13,10,10,9,10,10,11,11,10,10,9,10,10,9,9,9,10,8,11
1064,6,5,6,7,8,7,5,3,5,8,8,7,6,7,7,7,7,6,6,6,6,7,7,8,8,7,6,5,5,4,4,4,4,5,6,7,8,6,7,4,3,3,3,3,5,6,5,5,8,4,4,3,2,2,3,9,10,5,4,3,2,1,2,3,3,8,8,5,4,3,2,2,2,3,4,6,6,5,5,4,3,3,3,3,4,4,5,6,6,5,4,4,4,4,4,5,5,7,6,8,8,7,6,7,7,12,11,13,11,10,9,9,10,11,11,10,9,9,10,7,6,6,7,8,8,7,12,11,12,10,10,11,9,9,9,,10,10,8,8,9,8,8,8,11,10,10,11,22,23,22,21,21,21,22,20,20,18,17,17,18,19,19,16,16,17,15,16,17,16,15,15,16,17,18,19,14,13,13,15,15,14,14,13,15,12,11,11,11,12,10,10,12,9,9,8,9,9,10,10,9,9,8,9,9,8,8,8,9,7,10
1065,6,5,6,7,8,7,5,3,6,8,8,7,6,7,7,7,7,6,6,5,5,6,6,7,7,6,5,5,5,4,4,4,4,5,6,7,8,6,7,4,3,3,3,3,5,6,5,5,8,4,4,3,2,2,3,8,9,5,4,3,3,2,1,2,3,8,8,5,4,4,3,2,2,2,3,6,6,5,5,5,4,3,3,3,3,3,4,6,6,5,4,4,4,4,4,4,4,7,6,8,8,7,6,7,7,12,11,13,11,10,9,9,10,11,10,9,9,9,10,7,6,6,7,8,8,6,11,11,12,10,10,11,9,9,9,,10,10,8,8,9,8,8,8,10,9,9,10,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,13,12,12,14,14,13,13,12,14,11,10,10,10,11,9,9,11,8,8,7,8,8,9,9,8,8,7,8,8,7,7,7,8,6,9
1066,6,5,6,7,9,7,5,3,7,9,9,8,7,8,8,8,8,7,7,5,5,6,6,7,7,6,5,5,5,5,4,4,4,5,6,8,9,7,8,5,4,3,3,3,5,6,5,5,9,5,5,4,3,2,2,8,9,6,5,4,4,3,2,1,2,8,8,6,5,5,4,3,2,2,2,6,6,6,6,6,5,4,3,3,3,3,3,7,7,6,5,4,4,4,4,4,4,7,6,8,8,7,6,7,7,12,11,13,11,10,9,9,10,11,10,9,9,9,10,7,6,6,7,8,8,6,11,11,12,10,10,11,9,9,9,,10,10,8,8,9,8,8,8,10,9,9,10,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,13,12,12,14,14,13,13,12,14,11,10,10,10,11,9,9,11,8,8,7,8,8,9,9,8,8,7,8,8,7,7,7,8,6,9
